# BEGIN PLOT
Legend=1
LogY=1
Title=Differential D$^0$ production cross section vs $p_T$
XLabel=$p_T$ [GeV/$c$]
YLabel=D$^0$ $\sigma$
DrawOnly=/ALICE_2022_I1868463/d01-x01-y01 //afs/cern.ch/user/m/mgiacalo/Rivet/ALICE_2022_I1868463/pythia8pp1e6.yoda/ALICE_2022_I1868463/d01-x01-y01 //afs/cern.ch/user/m/mgiacalo/Rivet/ALICE_2022_I1868463/pythia8pp1e6mode0.yoda/ALICE_2022_I1868463/d01-x01-y01 //afs/cern.ch/user/m/mgiacalo/Rivet/ALICE_2022_I1868463/pythia8pp1e6mode2.yoda/ALICE_2022_I1868463/d01-x01-y01
LegendOnly=/ALICE_2022_I1868463/d01-x01-y01 //afs/cern.ch/user/m/mgiacalo/Rivet/ALICE_2022_I1868463/pythia8pp1e6.yoda/ALICE_2022_I1868463/d01-x01-y01 //afs/cern.ch/user/m/mgiacalo/Rivet/ALICE_2022_I1868463/pythia8pp1e6mode0.yoda/ALICE_2022_I1868463/d01-x01-y01 //afs/cern.ch/user/m/mgiacalo/Rivet/ALICE_2022_I1868463/pythia8pp1e6mode2.yoda/ALICE_2022_I1868463/d01-x01-y01
RatioPlot=1
RatioPlotReference=/ALICE_2022_I1868463/d01-x01-y01
# END PLOT

# BEGIN HISTO1D /ALICE_2022_I1868463/d01-x01-y01
ConnectBins=0
ErrorBars=1
IsRef=1
Path=/ALICE_2022_I1868463/d01-x01-y01
PolyMarker=*
Title=Data
# xlow	 xhigh	 val	 errminus	 errplus
# BEGIN HISTO1D //afs/cern.ch/user/m/mgiacalo/Rivet/ALICE_2022_I1868463/pythia8pp1e6mode0.yoda/ALICE_2022_I1868463/d01-x01-y01
ErrorBars=1
LineColor=blue
LineStyle=solid
Path=//afs/cern.ch/user/m/mgiacalo/Rivet/ALICE_2022_I1868463/pythia8pp1e6mode0.yoda/ALICE_2022_I1868463/d01-x01-y01
ScaledBy=5.01520768713262302e-02
Title=Pythia8 ECR Mode0
# xlow	 xhigh	 val	 errminus	 errplus
1.000000e+00	2.000000e+00	1.914305e+02	3.098489e+00	3.098489e+00
2.000000e+00	3.000000e+00	1.295930e+02	2.549383e+00	2.549383e+00
3.000000e+00	4.000000e+00	7.367340e+01	1.922206e+00	1.922206e+00
4.000000e+00	5.000000e+00	3.881771e+01	1.395274e+00	1.395274e+00
5.000000e+00	6.000000e+00	2.342102e+01	1.083796e+00	1.083796e+00
6.000000e+00	7.000000e+00	1.313984e+01	8.117823e-01	8.117823e-01
7.000000e+00	8.000000e+00	7.522812e+00	6.142350e-01	6.142350e-01
8.000000e+00	1.000000e+01	4.062318e+00	3.191659e-01	3.191659e-01
1.000000e+01	1.200000e+01	1.655018e+00	2.037187e-01	2.037187e-01
1.200000e+01	2.400000e+01	3.218092e-01	3.667356e-02	3.667356e-02
# END HISTO1D


# BEGIN HISTO1D //afs/cern.ch/user/m/mgiacalo/Rivet/ALICE_2022_I1868463/pythia8pp1e6mode2.yoda/ALICE_2022_I1868463/d01-x01-y01
ErrorBars=1
LineColor=green
LineStyle=solid
Path=//afs/cern.ch/user/m/mgiacalo/Rivet/ALICE_2022_I1868463/pythia8pp1e6mode2.yoda/ALICE_2022_I1868463/d01-x01-y01
ScaledBy=5.01520768713264661e-02
Title=Pythia8 ECR Mode2
# xlow	 xhigh	 val	 errminus	 errplus
1.000000e+00	2.000000e+00	1.805976e+02	3.009542e+00	3.009542e+00
2.000000e+00	3.000000e+00	1.194121e+02	2.447195e+00	2.447195e+00
3.000000e+00	4.000000e+00	7.131625e+01	1.891205e+00	1.891205e+00
4.000000e+00	5.000000e+00	3.465509e+01	1.318341e+00	1.318341e+00
5.000000e+00	6.000000e+00	2.196661e+01	1.049605e+00	1.049605e+00
6.000000e+00	7.000000e+00	1.213680e+01	7.801832e-01	7.801832e-01
7.000000e+00	8.000000e+00	8.024332e+00	6.343791e-01	6.343791e-01
8.000000e+00	1.000000e+01	4.162623e+00	3.230821e-01	3.230821e-01
1.000000e+01	1.200000e+01	1.655018e+00	2.037187e-01	2.037187e-01
1.200000e+01	2.400000e+01	2.758364e-01	3.395311e-02	3.395311e-02
# END HISTO1D

