# BEGIN PLOT
LegendOnly=/ALICE_2013_I1190545/d01-x01-y01 //alistorage/mgiacalo/Rivet/rivet-ws/Rivet/ALICE_2017_I1645239/ALICE_2013IROBERTO/Pythiatest.yoda/ALICE_2013_I1190545/d01-x01-y01
DrawOnly=/ALICE_2013_I1190545/d01-x01-y01 //alistorage/mgiacalo/Rivet/rivet-ws/Rivet/ALICE_2017_I1645239/ALICE_2013IROBERTO/Pythiatest.yoda/ALICE_2013_I1190545/d01-x01-y01
Title=The pseudorapidity density of charged particles in the laboratory frame.
RatioPlotReference=/ALICE_2013_I1190545/d01-x01-y01
RatioPlot=1
LogY=1
XLabel=$\eta_{\rm lab}$
YLabel=d$N_{\rm ch} / d$\eta_{\rm lab}$
Legend=1
# END PLOT

# BEGIN HISTO1D /ALICE_2013_I1190545/d01-x01-y01
ConnectBins=0
ErrorBars=1
IsRef=1
Path=/ALICE_2013_I1190545/d01-x01-y01
PolyMarker=*
Title=Data
# xlow	 xhigh	 val	 errminus	 errplus
-5.000000e-01	-4.000000e-01	1.719500e+01	6.636784e-01	6.636784e-01
-4.000000e-01	-3.000000e-01	1.716000e+01	6.616804e-01	6.616804e-01
-3.000000e-01	-2.000000e-01	1.712300e+01	6.596378e-01	6.596378e-01
-2.000000e-01	-1.000000e-01	1.717400e+01	6.616359e-01	6.616359e-01
-1.000000e-01	0.000000e+00	1.717300e+01	6.616359e-01	6.616359e-01
0.000000e+00	1.000000e-01	1.729900e+01	6.666311e-01	6.666311e-01
1.000000e-01	2.000000e-01	1.735900e+01	6.696283e-01	6.696283e-01
2.000000e-01	3.000000e-01	1.750900e+01	6.746236e-01	6.746236e-01
3.000000e-01	4.000000e-01	1.765500e+01	6.806614e-01	6.806614e-01
4.000000e-01	5.000000e-01	1.789100e+01	6.896528e-01	6.896528e-01
5.000000e-01	6.000000e-01	1.803100e+01	6.956472e-01	6.956472e-01
6.000000e-01	7.000000e-01	1.819500e+01	7.016851e-01	7.016851e-01
7.000000e-01	8.000000e-01	1.842400e+01	7.106764e-01	7.106764e-01
8.000000e-01	9.000000e-01	1.862900e+01	7.187127e-01	7.187127e-01
9.000000e-01	1.000000e+00	1.881100e+01	7.267496e-01	7.267496e-01
1.000000e+00	1.100000e+00	1.905000e+01	7.357860e-01	7.357860e-01
1.100000e+00	1.200000e+00	1.922900e+01	7.438716e-01	7.438716e-01
1.200000e+00	1.300000e+00	1.938500e+01	7.509121e-01	7.509121e-01
1.300000e+00	1.400000e+00	1.960900e+01	7.601066e-01	7.601066e-01
1.400000e+00	1.500000e+00	1.970300e+01	7.652091e-01	7.652091e-01
1.500000e+00	1.600000e+00	1.985200e+01	7.725555e-01	7.725555e-01
1.600000e+00	1.700000e+00	1.981600e+01	7.731785e-01	7.731785e-01
1.700000e+00	1.800000e+00	1.986600e+01	7.792413e-01	7.792413e-01
1.800000e+00	1.900000e+00	1.990100e+01	7.862837e-01	7.862837e-01
1.900000e+00	2.000000e+00	1.970900e+01	7.887059e-01	7.887059e-01
# END HISTO1D


# BEGIN HISTO1D //alistorage/mgiacalo/Rivet/rivet-ws/Rivet/ALICE_2017_I1645239/ALICE_2013IROBERTO/Pythiatest.yoda/ALICE_2013_I1190545/d01-x01-y01
ErrorBars=1
LineColor=red
LineStyle=solid
Path=//alistorage/mgiacalo/Rivet/rivet-ws/Rivet/ALICE_2017_I1645239/ALICE_2013IROBERTO/Pythiatest.yoda/ALICE_2013_I1190545/d01-x01-y01
ScaledBy=1.63327781491932073e-06
Title=Pythiatest
XLabel=~
YLabel=~
# xlow	 xhigh	 val	 errminus	 errplus
-2.000000e+00	-1.900000e+00	1.688679e+01	3.994237e-01	3.994237e-01
-1.900000e+00	-1.800000e+00	1.697208e+01	4.005884e-01	4.005884e-01
-1.800000e+00	-1.700000e+00	1.792165e+01	4.115846e-01	4.115846e-01
-1.700000e+00	-1.600000e+00	1.703033e+01	4.006421e-01	4.006421e-01
-1.600000e+00	-1.500000e+00	1.674970e+01	3.981982e-01	3.981982e-01
-1.500000e+00	-1.400000e+00	1.773622e+01	4.094163e-01	4.094163e-01
-1.400000e+00	-1.300000e+00	1.755777e+01	4.067228e-01	4.067228e-01
-1.300000e+00	-1.200000e+00	1.754418e+01	4.060447e-01	4.060447e-01
-1.200000e+00	-1.100000e+00	1.693460e+01	3.994844e-01	3.994844e-01
-1.100000e+00	-1.000000e+00	1.718668e+01	4.026736e-01	4.026736e-01
-1.000000e+00	-9.000000e-01	1.686623e+01	3.968546e-01	3.968546e-01
-9.000000e-01	-8.000000e-01	1.649094e+01	3.931704e-01	3.931704e-01
-8.000000e-01	-7.000000e-01	1.630290e+01	3.913445e-01	3.913445e-01
-7.000000e-01	-6.000000e-01	1.750451e+01	4.058795e-01	4.058795e-01
-6.000000e-01	-5.000000e-01	1.671829e+01	3.966885e-01	3.966885e-01
-5.000000e-01	-4.000000e-01	1.726679e+01	4.022080e-01	4.022080e-01
-4.000000e-01	-3.000000e-01	1.624410e+01	3.910207e-01	3.910207e-01
-3.000000e-01	-2.000000e-01	1.694935e+01	3.992637e-01	3.992637e-01
-2.000000e-01	-1.000000e-01	1.677938e+01	3.968497e-01	3.968497e-01
-1.000000e-01	0.000000e+00	1.572393e+01	3.839357e-01	3.839357e-01
0.000000e+00	1.000000e-01	1.685531e+01	3.988101e-01	3.988101e-01
1.000000e-01	2.000000e-01	1.669416e+01	3.965427e-01	3.965427e-01
2.000000e-01	3.000000e-01	1.708549e+01	4.010524e-01	4.010524e-01
3.000000e-01	4.000000e-01	1.748596e+01	4.059749e-01	4.059749e-01
4.000000e-01	5.000000e-01	1.747495e+01	4.057577e-01	4.057577e-01
5.000000e-01	6.000000e-01	1.812783e+01	4.127792e-01	4.127792e-01
6.000000e-01	7.000000e-01	1.763297e+01	4.067558e-01	4.067558e-01
7.000000e-01	8.000000e-01	1.818235e+01	4.129223e-01	4.129223e-01
8.000000e-01	9.000000e-01	1.895140e+01	4.215909e-01	4.215909e-01
9.000000e-01	1.000000e+00	1.977759e+01	4.304227e-01	4.304227e-01
1.000000e+00	1.100000e+00	1.867342e+01	4.180118e-01	4.180118e-01
1.100000e+00	1.200000e+00	1.847246e+01	4.164654e-01	4.164654e-01
1.200000e+00	1.300000e+00	1.866802e+01	4.171702e-01	4.171702e-01
1.300000e+00	1.400000e+00	1.981041e+01	4.302338e-01	4.302338e-01
1.400000e+00	1.500000e+00	1.989686e+01	4.320385e-01	4.320385e-01
1.500000e+00	1.600000e+00	1.952396e+01	4.274375e-01	4.274375e-01
1.600000e+00	1.700000e+00	1.986182e+01	4.319435e-01	4.319435e-01
1.700000e+00	1.800000e+00	2.000479e+01	4.331761e-01	4.331761e-01
1.800000e+00	1.900000e+00	1.997982e+01	4.324073e-01	4.324073e-01
1.900000e+00	2.000000e+00	1.968944e+01	4.290686e-01	4.290686e-01
# END HISTO1D

