# BEGIN PLOT
Legend=1
LogY=1
Title=Differential D$^0$ production cross section vs $p_T$
XLabel=$p_T$ [GeV/$c$]
YLabel=D$^0$ $\sigma$
DrawOnly=/ALICE_2022_I1868463/d01-x01-y01 //afs/cern.ch/user/m/mgiacalo/Rivet/ALICE_2022_I1868463/pythia8pp5e7.yoda/ALICE_2022_I1868463/d01-x01-y01 //afs/cern.ch/user/m/mgiacalo/Rivet/ALICE_2022_I1868463/pythia8pp5e7mode0.yoda/ALICE_2022_I1868463/d01-x01-y01 //afs/cern.ch/user/m/mgiacalo/Rivet/ALICE_2022_I1868463/pythia8pp5e7mode2.yoda/ALICE_2022_I1868463/d01-x01-y01
LegendOnly=/ALICE_2022_I1868463/d01-x01-y01 //afs/cern.ch/user/m/mgiacalo/Rivet/ALICE_2022_I1868463/pythia8pp5e7.yoda/ALICE_2022_I1868463/d01-x01-y01 //afs/cern.ch/user/m/mgiacalo/Rivet/ALICE_2022_I1868463/pythia8pp5e7mode0.yoda/ALICE_2022_I1868463/d01-x01-y01 //afs/cern.ch/user/m/mgiacalo/Rivet/ALICE_2022_I1868463/pythia8pp5e7mode2.yoda/ALICE_2022_I1868463/d01-x01-y01
RatioPlot=1
RatioPlotReference=/ALICE_2022_I1868463/d01-x01-y01
# END PLOT

# BEGIN HISTO1D /ALICE_2022_I1868463/d01-x01-y01
ConnectBins=0
ErrorBars=1
IsRef=1
Path=/ALICE_2022_I1868463/d01-x01-y01
PolyMarker=*
Title=Data
# xlow	 xhigh	 val	 errminus	 errplus
# BEGIN HISTO1D //afs/cern.ch/user/m/mgiacalo/Rivet/ALICE_2022_I1868463/pythia8pp5e7mode0.yoda/ALICE_2022_I1868463/d01-x01-y01
ErrorBars=1
LineColor=blue
LineStyle=solid
Path=//afs/cern.ch/user/m/mgiacalo/Rivet/ALICE_2022_I1868463/pythia8pp5e7mode0.yoda/ALICE_2022_I1868463/d01-x01-y01
ScaledBy=1.00304200000000000e-03
Title=Pythia8 ECR Mode0
# xlow	 xhigh	 val	 errminus	 errplus
1.000000e+00	2.000000e+00	1.870403e+02	4.331388e-01	4.331388e-01
2.000000e+00	3.000000e+00	1.189748e+02	3.454514e-01	3.454514e-01
3.000000e+00	4.000000e+00	6.887589e+01	2.628410e-01	2.628410e-01
4.000000e+00	5.000000e+00	3.800727e+01	1.952508e-01	1.952508e-01
5.000000e+00	6.000000e+00	2.182920e+01	1.479717e-01	1.479717e-01
6.000000e+00	7.000000e+00	1.181684e+01	1.088705e-01	1.088705e-01
7.000000e+00	8.000000e+00	9.110630e+00	9.559469e-02	9.559469e-02
8.000000e+00	1.000000e+01	3.675648e+00	4.293500e-02	4.293500e-02
1.000000e+01	1.200000e+01	1.753318e+00	2.965342e-02	2.965342e-02
1.200000e+01	2.400000e+01	2.809353e-01	4.845874e-03	4.845874e-03
# END HISTO1D


# BEGIN HISTO1D //afs/cern.ch/user/m/mgiacalo/Rivet/ALICE_2022_I1868463/pythia8pp5e7mode2.yoda/ALICE_2022_I1868463/d01-x01-y01
ErrorBars=1
LineColor=green
LineStyle=solid
Path=//afs/cern.ch/user/m/mgiacalo/Rivet/ALICE_2022_I1868463/pythia8pp5e7mode2.yoda/ALICE_2022_I1868463/d01-x01-y01
ScaledBy=1.00304200000000000e-03
Title=Pythia8 ECR Mode2
# xlow	 xhigh	 val	 errminus	 errplus
1.000000e+00	2.000000e+00	1.694740e+02	4.122978e-01	4.122978e-01
2.000000e+00	3.000000e+00	1.169146e+02	3.424474e-01	3.424474e-01
3.000000e+00	4.000000e+00	6.694503e+01	2.591306e-01	2.591306e-01
4.000000e+00	5.000000e+00	3.861210e+01	1.967983e-01	1.967983e-01
5.000000e+00	6.000000e+00	2.231468e+01	1.496080e-01	1.496080e-01
6.000000e+00	7.000000e+00	1.330736e+01	1.155329e-01	1.155329e-01
7.000000e+00	8.000000e+00	8.407498e+00	9.183177e-02	9.183177e-02
8.000000e+00	1.000000e+01	3.617973e+00	4.259682e-02	4.259682e-02
1.000000e+01	1.200000e+01	1.811996e+00	3.014554e-02	3.014554e-02
1.200000e+01	2.400000e+01	3.198032e-01	5.170236e-03	5.170236e-03
# END HISTO1D

